master_index	master_digest_hex	weighting	saturation	adaptive_score	global_score	gain_numerator	gain_denominator	gain_percent_fixed_12	clears_5_percent	global_length
40	8bdda74dc2fefd7bb9585aab059f056ab7e11aa69b264e050dbf7d69f90ee33b	no_cliff_only	1000000000000000000	4048324	3829334	218990	3829334	5.718749004396	true	32
40	8bdda74dc2fefd7bb9585aab059f056ab7e11aa69b264e050dbf7d69f90ee33b	cliff_only	1000000000000000000	9103192	6473938	2629254	6473938	40.612900525152	true	8
41	0bdc94e0299660cb7abf49cf06a728e2b1a4b126287c01bc0396b34821a18cd6	equal	200000	11391158	8042600	3348558	8042600	41.635267202149	true	16
41	0bdc94e0299660cb7abf49cf06a728e2b1a4b126287c01bc0396b34821a18cd6	balanced_cliff_presence	200000	20711264	15563762	5147502	15563762	33.073636052774	true	16
41	0bdc94e0299660cb7abf49cf06a728e2b1a4b126287c01bc0396b34821a18cd6	no_cliff_only	200000	3106702	2879708	226994	2879708	7.882535312608	true	32
41	0bdc94e0299660cb7abf49cf06a728e2b1a4b126287c01bc0396b34821a18cd6	cliff_only	200000	8284456	5997854	2286602	5997854	38.123668898910	true	8
41	0bdc94e0299660cb7abf49cf06a728e2b1a4b126287c01bc0396b34821a18cd6	equal	1000000000000000000	11883948	8147032	3736916	8147032	45.868434050584	true	16
41	0bdc94e0299660cb7abf49cf06a728e2b1a4b126287c01bc0396b34821a18cd6	balanced_cliff_presence	1000000000000000000	22288884	16145038	6143846	16145038	38.054082003399	true	24
41	0bdc94e0299660cb7abf49cf06a728e2b1a4b126287c01bc0396b34821a18cd6	no_cliff_only	1000000000000000000	3468312	3241318	226994	3241318	7.003138846605	true	32
41	0bdc94e0299660cb7abf49cf06a728e2b1a4b126287c01bc0396b34821a18cd6	cliff_only	1000000000000000000	8415636	5997854	2417782	5997854	40.310784490586	true	8
42	4ef463d5c2d0580002f7f1cccab891f9d35c53f80d2c148ad8bfe2f110a90c52	equal	200000	11839572	8274336	3565236	8274336	43.087880405147	true	16
42	4ef463d5c2d0580002f7f1cccab891f9d35c53f80d2c148ad8bfe2f110a90c52	balanced_cliff_presence	200000	21396264	15943530	5452734	15943530	34.200293159670	true	16
42	4ef463d5c2d0580002f7f1cccab891f9d35c53f80d2c148ad8bfe2f110a90c52	no_cliff_only	200000	3185564	2960082	225482	2960082	7.617424111900	true	32
42	4ef463d5c2d0580002f7f1cccab891f9d35c53f80d2c148ad8bfe2f110a90c52	cliff_only	200000	8654008	6329416	2324592	6329416	36.726800703256	true	8
42	4ef463d5c2d0580002f7f1cccab891f9d35c53f80d2c148ad8bfe2f110a90c52	equal	1000000000000000000	12277574	8342318	3935256	8342318	47.172212807040	true	16
42	4ef463d5c2d0580002f7f1cccab891f9d35c53f80d2c148ad8bfe2f110a90c52	balanced_cliff_presence	1000000000000000000	22736570	16368896	6367674	16368896	38.901059668288	true	24
42	4ef463d5c2d0580002f7f1cccab891f9d35c53f80d2c148ad8bfe2f110a90c52	no_cliff_only	1000000000000000000	3486332	3260850	225482	3260850	6.914822822270	true	32
42	4ef463d5c2d0580002f7f1cccab891f9d35c53f80d2c148ad8bfe2f110a90c52	cliff_only	1000000000000000000	8791242	6329416	2461826	6329416	38.894994419706	true	8
43	df35afa631a9968c2ea4a3a77687b64f4428535924236a733c80d24446103c01	equal	200000	11885324	8421440	3463884	8421440	41.131730440400	true	16
43	df35afa631a9968c2ea4a3a77687b64f4428535924236a733c80d24446103c01	balanced_cliff_presence	200000	20801744	15723758	5077986	15723758	32.294989531129	true	16
43	df35afa631a9968c2ea4a3a77687b64f4428535924236a733c80d24446103c01	no_cliff_only	200000	2972140	2772740	199400	2772740	7.191442399937	true	32
43	df35afa631a9968c2ea4a3a77687b64f4428535924236a733c80d24446103c01	cliff_only	200000	8913184	6261384	2651800	6261384	42.351658994242	true	8
43	df35afa631a9968c2ea4a3a77687b64f4428535924236a733c80d24446103c01	equal	1000000000000000000	12330492	8534874	3795618	8534874	44.471869180494	true	16
43	df35afa631a9968c2ea4a3a77687b64f4428535924236a733c80d24446103c01	balanced_cliff_presence	1000000000000000000	21654972	15924888	5730084	15924888	35.981942227788	true	24
43	df35afa631a9968c2ea4a3a77687b64f4428535924236a733c80d24446103c01	no_cliff_only	1000000000000000000	3108160	2908760	199400	2908760	6.855154773856	true	32
43	df35afa631a9968c2ea4a3a77687b64f4428535924236a733c80d24446103c01	cliff_only	1000000000000000000	9222332	6261384	2960948	6261384	47.289033862162	true	8
44	c1a284924063b7dc7cfa21b4254d2cf64c0a6bb79da2e186f8c27bf6549aff4f	equal	200000	12107796	8520358	3587438	8520358	42.104310640468	true	16
44	c1a284924063b7dc7cfa21b4254d2cf64c0a6bb79da2e186f8c27bf6549aff4f	balanced_cliff_presence	200000	20928288	15591448	5336840	15591448	34.229277485965	true	16
44	c1a284924063b7dc7cfa21b4254d2cf64c0a6bb79da2e186f8c27bf6549aff4f	no_cliff_only	200000	2940164	2735408	204756	2735408	7.485391575955	true	32
44	c1a284924063b7dc7cfa21b4254d2cf64c0a6bb79da2e186f8c27bf6549aff4f	cliff_only	200000	9167632	6546870	2620762	6546870	40.030762791991	true	8
44	c1a284924063b7dc7cfa21b4254d2cf64c0a6bb79da2e186f8c27bf6549aff4f	equal	1000000000000000000	12626498	8677368	3949130	8677368	45.510689416422	true	16
44	c1a284924063b7dc7cfa21b4254d2cf64c0a6bb79da2e186f8c27bf6549aff4f	balanced_cliff_presence	1000000000000000000	21828266	15748458	6079808	15748458	38.605735240872	true	16
44	c1a284924063b7dc7cfa21b4254d2cf64c0a6bb79da2e186f8c27bf6549aff4f	no_cliff_only	1000000000000000000	3067256	2862500	204756	2862500	7.153048034934	true	32
44	c1a284924063b7dc7cfa21b4254d2cf64c0a6bb79da2e186f8c27bf6549aff4f	cliff_only	1000000000000000000	9559242	6546870	3012372	6546870	46.012399818539	true	8
45	a170a54749bd1da4f68100235e500b357f2ad58d531ec5933c0863f450c6f5a5	equal	200000	12412976	8692670	3720306	8692670	42.798196641538	true	16
45	a170a54749bd1da4f68100235e500b357f2ad58d531ec5933c0863f450c6f5a5	balanced_cliff_presence	200000	22764350	17033590	5730760	17033590	33.643876599120	true	24
45	a170a54749bd1da4f68100235e500b357f2ad58d531ec5933c0863f450c6f5a5	no_cliff_only	200000	3450458	3236558	213900	3236558	6.608872759271	true	32
45	a170a54749bd1da4f68100235e500b357f2ad58d531ec5933c0863f450c6f5a5	cliff_only	200000	8962518	6238948	2723570	6238948	43.654314797943	true	8
45	a170a54749bd1da4f68100235e500b357f2ad58d531ec5933c0863f450c6f5a5	equal	1000000000000000000	12701006	8704412	3996594	8704412	45.914577572845	true	16
45	a170a54749bd1da4f68100235e500b357f2ad58d531ec5933c0863f450c6f5a5	balanced_cliff_presence	1000000000000000000	23305670	17270398	6035272	17270398	34.945760948879	true	24
45	a170a54749bd1da4f68100235e500b357f2ad58d531ec5933c0863f450c6f5a5	no_cliff_only	1000000000000000000	3534888	3320988	213900	3320988	6.440854348164	true	32
45	a170a54749bd1da4f68100235e500b357f2ad58d531ec5933c0863f450c6f5a5	cliff_only	1000000000000000000	9166118	6238948	2927170	6238948	46.917685481591	true	8
46	692f018d6c0b1c1f9d133d3877a67574e4eb38a81c7dc9d2eef88f862e8f532d	equal	200000	11787980	8346284	3441696	8346284	41.236267541339	true	16
46	692f018d6c0b1c1f9d133d3877a67574e4eb38a81c7dc9d2eef88f862e8f532d	balanced_cliff_presence	200000	21298610	15929826	5368784	15929826	33.702715899094	true	24
46	692f018d6c0b1c1f9d133d3877a67574e4eb38a81c7dc9d2eef88f862e8f532d	no_cliff_only	200000	3170210	2984698	185512	2984698	6.215436201586	true	32
46	692f018d6c0b1c1f9d133d3877a67574e4eb38a81c7dc9d2eef88f862e8f532d	cliff_only	200000	8617770	6166364	2451406	6166364	39.754480922631	true	8
46	692f018d6c0b1c1f9d133d3877a67574e4eb38a81c7dc9d2eef88f862e8f532d	equal	1000000000000000000	11957704	8388454	3569250	8388454	42.549556807488	true	16
46	692f018d6c0b1c1f9d133d3877a67574e4eb38a81c7dc9d2eef88f862e8f532d	balanced_cliff_presence	1000000000000000000	21581302	16061894	5519408	16061894	34.363369600123	true	24
46	692f018d6c0b1c1f9d133d3877a67574e4eb38a81c7dc9d2eef88f862e8f532d	no_cliff_only	1000000000000000000	3207866	3022354	185512	3022354	6.137997071157	true	32
46	692f018d6c0b1c1f9d133d3877a67574e4eb38a81c7dc9d2eef88f862e8f532d	cliff_only	1000000000000000000	8749838	6166364	2583474	6166364	41.896229285200	true	8
47	7195cd35c9fe59ab57f7cd9f4e528c98cb9a45bfa4bc89532448e2316a9106ad	equal	200000	11971434	8732886	3238548	8732886	37.084510206591	true	16
47	7195cd35c9fe59ab57f7cd9f4e528c98cb9a45bfa4bc89532448e2316a9106ad	balanced_cliff_presence	200000	21101100	15991860	5109240	15991860	31.949004055813	true	16
47	7195cd35c9fe59ab57f7cd9f4e528c98cb9a45bfa4bc89532448e2316a9106ad	no_cliff_only	200000	3043222	2771768	271454	2771768	9.793532503442	true	32
47	7195cd35c9fe59ab57f7cd9f4e528c98cb9a45bfa4bc89532448e2316a9106ad	cliff_only	200000	8928212	6487886	2440326	6487886	37.613577057303	true	8
47	7195cd35c9fe59ab57f7cd9f4e528c98cb9a45bfa4bc89532448e2316a9106ad	equal	1000000000000000000	12662816	8867476	3795340	8867476	42.800679697357	true	16
47	7195cd35c9fe59ab57f7cd9f4e528c98cb9a45bfa4bc89532448e2316a9106ad	balanced_cliff_presence	1000000000000000000	22790960	16810880	5980080	16810880	35.572676742681	true	24
47	7195cd35c9fe59ab57f7cd9f4e528c98cb9a45bfa4bc89532448e2316a9106ad	no_cliff_only	1000000000000000000	3376048	3104594	271454	3104594	8.743623159743	true	32
47	7195cd35c9fe59ab57f7cd9f4e528c98cb9a45bfa4bc89532448e2316a9106ad	cliff_only	1000000000000000000	9286768	6487886	2798882	6487886	43.140122992297	true	8
48	ed759f0ada888221fa60b029638587840ee8c4c64b744d1c3e577c2389b5249b	equal	200000	11859548	8431744	3427804	8431744	40.653558741821	true	16
48	ed759f0ada888221fa60b029638587840ee8c4c64b744d1c3e577c2389b5249b	balanced_cliff_presence	200000	21487244	16498576	4988668	16498576	30.236961056518	true	16
48	ed759f0ada888221fa60b029638587840ee8c4c64b744d1c3e577c2389b5249b	no_cliff_only	200000	3209232	2994006	215226	2994006	7.188562748371	true	32
48	ed759f0ada888221fa60b029638587840ee8c4c64b744d1c3e577c2389b5249b	cliff_only	200000	8650316	6132704	2517612	6132704	41.052234055320	true	8
48	ed759f0ada888221fa60b029638587840ee8c4c64b744d1c3e577c2389b5249b	equal	1000000000000000000	12628606	8514436	4114170	8514436	48.319935695095	true	16
48	ed759f0ada888221fa60b029638587840ee8c4c64b744d1c3e577c2389b5249b	balanced_cliff_presence	1000000000000000000	24133150	17750338	6382812	17750338	35.958819488395	true	24
48	ed759f0ada888221fa60b029638587840ee8c4c64b744d1c3e577c2389b5249b	no_cliff_only	1000000000000000000	3834848	3619622	215226	3619622	5.946090503373	true	32
48	ed759f0ada888221fa60b029638587840ee8c4c64b744d1c3e577c2389b5249b	cliff_only	1000000000000000000	8793758	6132704	2661054	6132704	43.391202314672	true	8
49	6af4e8a49219e9a4536bb2574ca838be2be582f8680fc1191435b2762a20a4f3	equal	200000	12050494	8736576	3313918	8736576	37.931542059498	true	16
49	6af4e8a49219e9a4536bb2574ca838be2be582f8680fc1191435b2762a20a4f3	balanced_cliff_presence	200000	21925702	16691952	5233750	16691952	31.354930807374	true	16
49	6af4e8a49219e9a4536bb2574ca838be2be582f8680fc1191435b2762a20a4f3	no_cliff_only	200000	3291736	3060826	230910	3060826	7.544042033098	true	32
49	6af4e8a49219e9a4536bb2574ca838be2be582f8680fc1191435b2762a20a4f3	cliff_only	200000	8758758	6296326	2462432	6296326	39.109029615049	true	8
49	6af4e8a49219e9a4536bb2574ca838be2be582f8680fc1191435b2762a20a4f3	equal	1000000000000000000	12833364	8929124	3904240	8929124	43.724781960694	true	16
49	6af4e8a49219e9a4536bb2574ca838be2be582f8680fc1191435b2762a20a4f3	balanced_cliff_presence	1000000000000000000	24260058	17945274	6314784	17945274	35.189119987803	true	24
49	6af4e8a49219e9a4536bb2574ca838be2be582f8680fc1191435b2762a20a4f3	no_cliff_only	1000000000000000000	3808898	3577988	230910	3577988	6.453627010487	true	32
49	6af4e8a49219e9a4536bb2574ca838be2be582f8680fc1191435b2762a20a4f3	cliff_only	1000000000000000000	9024466	6296326	2728140	6296326	43.329077941644	true	8
50	83ad94eefb0944785a32e66f86e89a68a13d43a6d62f90c20ea851a1085e12f9	equal	200000	12098616	8649524	3449092	8649524	39.876090291211	true	16
50	83ad94eefb0944785a32e66f86e89a68a13d43a6d62f90c20ea851a1085e12f9	balanced_cliff_presence	200000	22020528	16675532	5344996	16675532	32.052926407385	true	16
50	83ad94eefb0944785a32e66f86e89a68a13d43a6d62f90c20ea851a1085e12f9	no_cliff_only	200000	3307304	3061150	246154	3061150	8.041226336508	true	32
50	83ad94eefb0944785a32e66f86e89a68a13d43a6d62f90c20ea851a1085e12f9	cliff_only	200000	8791312	6353516	2437796	6353516	38.369243108855	true	8
50	83ad94eefb0944785a32e66f86e89a68a13d43a6d62f90c20ea851a1085e12f9	equal	1000000000000000000	12422896	8723014	3699882	8723014	42.415178973690	true	16
50	83ad94eefb0944785a32e66f86e89a68a13d43a6d62f90c20ea851a1085e12f9	balanced_cliff_presence	1000000000000000000	23096566	16851388	6245178	16851388	37.060318117416	true	16
50	83ad94eefb0944785a32e66f86e89a68a13d43a6d62f90c20ea851a1085e12f9	no_cliff_only	1000000000000000000	3557890	3311736	246154	3311736	7.432778458186	true	32
50	83ad94eefb0944785a32e66f86e89a68a13d43a6d62f90c20ea851a1085e12f9	cliff_only	1000000000000000000	8865006	6353516	2511490	6353516	39.529136308148	true	8
51	7f3ec49f4eec11e159bd500983ed9952ea0fc5f6a967b98da54e4749eea74690	equal	200000	11608940	8204276	3404664	8204276	41.498652653811	true	16
51	7f3ec49f4eec11e159bd500983ed9952ea0fc5f6a967b98da54e4749eea74690	balanced_cliff_presence	200000	21454070	16071614	5382456	16071614	33.490450927953	true	16
51	7f3ec49f4eec11e159bd500983ed9952ea0fc5f6a967b98da54e4749eea74690	no_cliff_only	200000	3281710	3027550	254160	3027550	8.394906772803	true	32
51	7f3ec49f4eec11e159bd500983ed9952ea0fc5f6a967b98da54e4749eea74690	cliff_only	200000	8327230	5856490	2470740	5856490	42.188068279806	true	8
51	7f3ec49f4eec11e159bd500983ed9952ea0fc5f6a967b98da54e4749eea74690	equal	1000000000000000000	11955480	8226014	3729466	8226014	45.337462348107	true	16
51	7f3ec49f4eec11e159bd500983ed9952ea0fc5f6a967b98da54e4749eea74690	balanced_cliff_presence	1000000000000000000	22674756	16694452	5980304	16694452	35.822104253557	true	24
51	7f3ec49f4eec11e159bd500983ed9952ea0fc5f6a967b98da54e4749eea74690	no_cliff_only	1000000000000000000	3573092	3318932	254160	3318932	7.657885126902	true	32
51	7f3ec49f4eec11e159bd500983ed9952ea0fc5f6a967b98da54e4749eea74690	cliff_only	1000000000000000000	8382388	5856490	2525898	5856490	43.129895210271	true	8
52	53bc0ab4a93d69d9eb6b6b188564b6e6465db6408ccdaf822d2f27e90b225cff	equal	200000	11884130	8530808	3353322	8530808	39.308375009729	true	16
52	53bc0ab4a93d69d9eb6b6b188564b6e6465db6408ccdaf822d2f27e90b225cff	balanced_cliff_presence	200000	21427124	16218156	5208968	16218156	32.118127362938	true	24
52	53bc0ab4a93d69d9eb6b6b188564b6e6465db6408ccdaf822d2f27e90b225cff	no_cliff_only	200000	3180998	2997414	183584	2997414	6.124746197889	true	32
52	53bc0ab4a93d69d9eb6b6b188564b6e6465db6408ccdaf822d2f27e90b225cff	cliff_only	200000	8703132	6224638	2478494	6224638	39.817480149046	true	8
52	53bc0ab4a93d69d9eb6b6b188564b6e6465db6408ccdaf822d2f27e90b225cff	equal	1000000000000000000	12260406	8597744	3662662	8597744	42.600268163369	true	16
52	53bc0ab4a93d69d9eb6b6b188564b6e6465db6408ccdaf822d2f27e90b225cff	balanced_cliff_presence	1000000000000000000	22487310	16710576	5776734	16710576	34.569329028515	true	24
52	53bc0ab4a93d69d9eb6b6b188564b6e6465db6408ccdaf822d2f27e90b225cff	no_cliff_only	1000000000000000000	3408968	3225384	183584	3225384	5.691849404598	true	32
52	53bc0ab4a93d69d9eb6b6b188564b6e6465db6408ccdaf822d2f27e90b225cff	cliff_only	1000000000000000000	8851438	6224638	2626800	6224638	42.200044404189	true	8
53	8a28d6a4cc144bf4f77b7825f3f0318c1773e5b0607e04769c31d6e12efb6672	equal	200000	11699776	8430818	3268958	8430818	38.773912566966	true	16
53	8a28d6a4cc144bf4f77b7825f3f0318c1773e5b0607e04769c31d6e12efb6672	balanced_cliff_presence	200000	21412744	16658444	4754300	16658444	28.539880435412	true	16
53	8a28d6a4cc144bf4f77b7825f3f0318c1773e5b0607e04769c31d6e12efb6672	no_cliff_only	200000	3237656	3051384	186272	3051384	6.104508642636	true	32
53	8a28d6a4cc144bf4f77b7825f3f0318c1773e5b0607e04769c31d6e12efb6672	cliff_only	200000	8462120	6153646	2308474	6153646	37.513922640334	true	8
53	8a28d6a4cc144bf4f77b7825f3f0318c1773e5b0607e04769c31d6e12efb6672	equal	1000000000000000000	12366032	8594068	3771964	8594068	43.890320625808	true	16
53	8a28d6a4cc144bf4f77b7825f3f0318c1773e5b0607e04769c31d6e12efb6672	balanced_cliff_presence	1000000000000000000	23792966	17565050	6227916	17565050	35.456295313705	true	24
53	8a28d6a4cc144bf4f77b7825f3f0318c1773e5b0607e04769c31d6e12efb6672	no_cliff_only	1000000000000000000	3808978	3622706	186272	3622706	5.141791798727	true	32
53	8a28d6a4cc144bf4f77b7825f3f0318c1773e5b0607e04769c31d6e12efb6672	cliff_only	1000000000000000000	8557054	6153646	2403408	6153646	39.056650317552	true	8
54	6f0b44037bbda88b1604f5f5a4b67b584a566e790a0d982fa0f6f26a5fc3faa6	equal	200000	11978030	8326118	3651912	8326118	43.860920539440	true	16
54	6f0b44037bbda88b1604f5f5a4b67b584a566e790a0d982fa0f6f26a5fc3faa6	balanced_cliff_presence	200000	21924860	15790400	6134460	15790400	38.849300841017	true	16
54	6f0b44037bbda88b1604f5f5a4b67b584a566e790a0d982fa0f6f26a5fc3faa6	no_cliff_only	200000	3315610	3086146	229464	3086146	7.435293080755	true	32
54	6f0b44037bbda88b1604f5f5a4b67b584a566e790a0d982fa0f6f26a5fc3faa6	cliff_only	200000	8662420	6250452	2411968	6250452	38.588697265414	true	8
54	6f0b44037bbda88b1604f5f5a4b67b584a566e790a0d982fa0f6f26a5fc3faa6	equal	1000000000000000000	12270796	8401174	3869622	8401174	46.060491069462	true	16
54	6f0b44037bbda88b1604f5f5a4b67b584a566e790a0d982fa0f6f26a5fc3faa6	balanced_cliff_presence	1000000000000000000	22439506	16028208	6411298	16028208	40.000092337209	true	24
54	6f0b44037bbda88b1604f5f5a4b67b584a566e790a0d982fa0f6f26a5fc3faa6	no_cliff_only	1000000000000000000	3389570	3160106	229464	3160106	7.261275412913	true	32
54	6f0b44037bbda88b1604f5f5a4b67b584a566e790a0d982fa0f6f26a5fc3faa6	cliff_only	1000000000000000000	8881226	6250452	2630774	6250452	42.089340098924	true	8
55	464f39ba4216716ef79011db6d1a7d7ef70eed58280ed72e6341c5b0619ff443	equal	200000	12492368	8835876	3656492	8835876	41.382337189884	true	16
55	464f39ba4216716ef79011db6d1a7d7ef70eed58280ed72e6341c5b0619ff443	balanced_cliff_presence	200000	22503788	16850472	5653316	16850472	33.549896999918	true	16
55	464f39ba4216716ef79011db6d1a7d7ef70eed58280ed72e6341c5b0619ff443	no_cliff_only	200000	3337140	3102080	235060	3102080	7.577496389519	true	32
55	464f39ba4216716ef79011db6d1a7d7ef70eed58280ed72e6341c5b0619ff443	cliff_only	200000	9155228	6442092	2713136	6442092	42.115759911532	true	8
55	464f39ba4216716ef79011db6d1a7d7ef70eed58280ed72e6341c5b0619ff443	equal	1000000000000000000	12792274	8865262	3927012	8865262	44.296626540761	true	16
55	464f39ba4216716ef79011db6d1a7d7ef70eed58280ed72e6341c5b0619ff443	balanced_cliff_presence	1000000000000000000	23369440	17199564	6169876	17199564	35.872281413645	true	24
55	464f39ba4216716ef79011db6d1a7d7ef70eed58280ed72e6341c5b0619ff443	no_cliff_only	1000000000000000000	3525722	3290662	235060	3290662	7.143243517566	true	32
55	464f39ba4216716ef79011db6d1a7d7ef70eed58280ed72e6341c5b0619ff443	cliff_only	1000000000000000000	9266552	6442092	2824460	6442092	43.843832096778	true	8
56	37400e0e0076fca38253577afd8f57030eac7400f11c355250764708eee3eaf9	equal	200000	12186454	8922158	3264296	8922158	36.586395354128	true	16
56	37400e0e0076fca38253577afd8f57030eac7400f11c355250764708eee3eaf9	balanced_cliff_presence	200000	22193992	17232224	4961768	17232224	28.793544002214	true	16
56	37400e0e0076fca38253577afd8f57030eac7400f11c355250764708eee3eaf9	no_cliff_only	200000	3335846	3162788	173058	3162788	5.471691431737	true	32
56	37400e0e0076fca38253577afd8f57030eac7400f11c355250764708eee3eaf9	cliff_only	200000	8850608	6194510	2656098	6194510	42.878258328746	true	8
56	37400e0e0076fca38253577afd8f57030eac7400f11c355250764708eee3eaf9	equal	1000000000000000000	12778346	9009398	3768948	9009398	41.833516512424	true	16
56	37400e0e0076fca38253577afd8f57030eac7400f11c355250764708eee3eaf9	balanced_cliff_presence	1000000000000000000	24093164	18230214	5862950	18230214	32.160620824308	true	24
56	37400e0e0076fca38253577afd8f57030eac7400f11c355250764708eee3eaf9	no_cliff_only	1000000000000000000	3771606	3598548	173058	3598548	4.809106339557	false	32
56	37400e0e0076fca38253577afd8f57030eac7400f11c355250764708eee3eaf9	cliff_only	1000000000000000000	9006740	6194510	2812230	6194510	45.398748246431	true	8
57	866924c99d404453c0b260db96d54882ba49697e587ad9030b19306de475eadf	equal	200000	11769778	8226664	3543114	8226664	43.068660638140	true	16
57	866924c99d404453c0b260db96d54882ba49697e587ad9030b19306de475eadf	balanced_cliff_presence	200000	21252766	15867220	5385546	15867220	33.941333138382	true	16
57	866924c99d404453c0b260db96d54882ba49697e587ad9030b19306de475eadf	no_cliff_only	200000	3160996	2960730	200266	2960730	6.764075076079	true	32
57	866924c99d404453c0b260db96d54882ba49697e587ad9030b19306de475eadf	cliff_only	200000	8608782	6118932	2489850	6118932	40.690924494667	true	8
57	866924c99d404453c0b260db96d54882ba49697e587ad9030b19306de475eadf	equal	1000000000000000000	12186382	8380118	3806264	8380118	45.420171887794	true	16
57	866924c99d404453c0b260db96d54882ba49697e587ad9030b19306de475eadf	balanced_cliff_presence	1000000000000000000	22677670	16496178	6181492	16496178	37.472267818643	true	24
57	866924c99d404453c0b260db96d54882ba49697e587ad9030b19306de475eadf	no_cliff_only	1000000000000000000	3497096	3296830	200266	3296830	6.074501869978	true	32
57	866924c99d404453c0b260db96d54882ba49697e587ad9030b19306de475eadf	cliff_only	1000000000000000000	8689286	6118932	2570354	6118932	42.006578925865	true	8
58	96710ef4953d72c4f27745b3e46788c1bd587b43282cf2a1d334c902126a7c06	equal	200000	11659062	8242262	3416800	8242262	41.454639515220	true	16
58	96710ef4953d72c4f27745b3e46788c1bd587b43282cf2a1d334c902126a7c06	balanced_cliff_presence	200000	20482410	15433124	5049286	15433124	32.717199706294	true	16
58	96710ef4953d72c4f27745b3e46788c1bd587b43282cf2a1d334c902126a7c06	no_cliff_only	200000	2941116	2739330	201786	2739330	7.366253791986	true	32
58	96710ef4953d72c4f27745b3e46788c1bd587b43282cf2a1d334c902126a7c06	cliff_only	200000	8717946	6131312	2586634	6131312	42.187283896171	true	8
58	96710ef4953d72c4f27745b3e46788c1bd587b43282cf2a1d334c902126a7c06	equal	1000000000000000000	11958386	8270936	3687450	8270936	44.583224921581	true	16
58	96710ef4953d72c4f27745b3e46788c1bd587b43282cf2a1d334c902126a7c06	balanced_cliff_presence	1000000000000000000	21296192	15752930	5543262	15752930	35.188768057752	true	24
58	96710ef4953d72c4f27745b3e46788c1bd587b43282cf2a1d334c902126a7c06	no_cliff_only	1000000000000000000	3112602	2910816	201786	2910816	6.932282906237	true	32
58	96710ef4953d72c4f27745b3e46788c1bd587b43282cf2a1d334c902126a7c06	cliff_only	1000000000000000000	8845784	6131312	2714472	6131312	44.272286257819	true	8
59	7466df1ad7a5c1a3f36045e5c2871ec2322819ee0d2c8831075a8003ae464718	equal	200000	12058774	8494206	3564568	8494206	41.964699231453	true	16
59	7466df1ad7a5c1a3f36045e5c2871ec2322819ee0d2c8831075a8003ae464718	balanced_cliff_presence	200000	21105076	15797298	5307778	15797298	33.599277547338	true	16
59	7466df1ad7a5c1a3f36045e5c2871ec2322819ee0d2c8831075a8003ae464718	no_cliff_only	200000	3015434	2836666	178768	2836666	6.302046134441	true	32
59	7466df1ad7a5c1a3f36045e5c2871ec2322819ee0d2c8831075a8003ae464718	cliff_only	200000	9043340	6253470	2789870	6253470	44.613150778688	true	8
59	7466df1ad7a5c1a3f36045e5c2871ec2322819ee0d2c8831075a8003ae464718	equal	1000000000000000000	12714864	8655210	4059654	8655210	46.904165236892	true	16
59	7466df1ad7a5c1a3f36045e5c2871ec2322819ee0d2c8831075a8003ae464718	balanced_cliff_presence	1000000000000000000	22731486	16646290	6085196	16646290	36.555869205691	true	24
59	7466df1ad7a5c1a3f36045e5c2871ec2322819ee0d2c8831075a8003ae464718	no_cliff_only	1000000000000000000	3338874	3160106	178768	3160106	5.657025428894	true	32
59	7466df1ad7a5c1a3f36045e5c2871ec2322819ee0d2c8831075a8003ae464718	cliff_only	1000000000000000000	9375990	6253470	3122520	6253470	49.932597421911	true	8
60	4619029a4972767993c840dc31fee259eb129dfa7691daea1c1de13380dfd8b8	equal	200000	11625346	8283144	3342202	8283144	40.349437363397	true	16
60	4619029a4972767993c840dc31fee259eb129dfa7691daea1c1de13380dfd8b8	balanced_cliff_presence	200000	21375802	16083720	5292082	16083720	32.903345743398	true	16
60	4619029a4972767993c840dc31fee259eb129dfa7691daea1c1de13380dfd8b8	no_cliff_only	200000	3250152	3031472	218680	3031472	7.213657259576	true	32
60	4619029a4972767993c840dc31fee259eb129dfa7691daea1c1de13380dfd8b8	cliff_only	200000	8375194	5987136	2388058	5987136	39.886483286834	true	8
60	4619029a4972767993c840dc31fee259eb129dfa7691daea1c1de13380dfd8b8	equal	1000000000000000000	12066464	8367842	3698622	8367842	44.200428258564	true	16
60	4619029a4972767993c840dc31fee259eb129dfa7691daea1c1de13380dfd8b8	balanced_cliff_presence	1000000000000000000	22674674	16678204	5996470	16678204	35.953931250631	true	24
60	4619029a4972767993c840dc31fee259eb129dfa7691daea1c1de13380dfd8b8	no_cliff_only	1000000000000000000	3536070	3317390	218680	3317390	6.591929197351	true	32
60	4619029a4972767993c840dc31fee259eb129dfa7691daea1c1de13380dfd8b8	cliff_only	1000000000000000000	8530394	5987136	2543258	5987136	42.478707682605	true	8
61	5a3f71eb62a56bd3c5ad3fd930f009cc45a6984c8ac6997ee5efb58967afa2ed	equal	200000	11686414	8268304	3418110	8268304	41.339916868078	true	16
61	5a3f71eb62a56bd3c5ad3fd930f009cc45a6984c8ac6997ee5efb58967afa2ed	balanced_cliff_presence	200000	20937718	15763502	5174216	15763502	32.824026031779	true	24
61	5a3f71eb62a56bd3c5ad3fd930f009cc45a6984c8ac6997ee5efb58967afa2ed	no_cliff_only	200000	3083768	2892368	191400	2892368	6.617415211342	true	32
